Query ID,Best ID,Search DB,,
ASV_1101,No match,COI SPECIES DATABASE,,
ASV_1102,No match,COI SPECIES DATABASE,,
ASV_1103,No match,COI SPECIES DATABASE,,
ASV_1104,Mus musculus,COI SPECIES DATABASE,99.64,99.03
ASV_1105,No match,COI SPECIES DATABASE,,
ASV_1106,No match,COI SPECIES DATABASE,,
ASV_1107,No match,COI SPECIES DATABASE,,
ASV_1108,No match,COI SPECIES DATABASE,,
ASV_1109,No match,COI SPECIES DATABASE,,
ASV_1110,No match,COI SPECIES DATABASE,,
ASV_1111,Rhodotorula taiwanensis RS1,COI SPECIES DATABASE,97.41,73.13
ASV_1112,No match,COI SPECIES DATABASE,,
ASV_1113,No match,COI SPECIES DATABASE,,
ASV_1114,No match,COI SPECIES DATABASE,,
ASV_1115,No match,COI SPECIES DATABASE,,
ASV_1116,No match,COI SPECIES DATABASE,,
ASV_1117,No match,COI SPECIES DATABASE,,
ASV_1118,No match,COI SPECIES DATABASE,,
ASV_1119,No match,COI SPECIES DATABASE,,
ASV_1120,No match,COI SPECIES DATABASE,,
ASV_1121,No match,COI SPECIES DATABASE,,
ASV_1122,No match,COI SPECIES DATABASE,,
ASV_1123,No match,COI SPECIES DATABASE,,
ASV_1124,No match,COI SPECIES DATABASE,,
ASV_1125,No match,COI SPECIES DATABASE,,
ASV_1126,No match,COI SPECIES DATABASE,,
ASV_1127,No match,COI SPECIES DATABASE,,
ASV_1128,No match,COI SPECIES DATABASE,,
ASV_1129,No match,COI SPECIES DATABASE,,
ASV_1130,No match,COI SPECIES DATABASE,,
ASV_1131,No match,COI SPECIES DATABASE,,
ASV_1132,No match,COI SPECIES DATABASE,,
ASV_1133,No match,COI SPECIES DATABASE,,
ASV_1134,No match,COI SPECIES DATABASE,,
ASV_1135,No match,COI SPECIES DATABASE,,
ASV_1136,No match,COI SPECIES DATABASE,,
ASV_1137,No match,COI SPECIES DATABASE,,
ASV_1138,No match,COI SPECIES DATABASE,,
ASV_1139,No match,COI SPECIES DATABASE,,
ASV_1140,No match,COI SPECIES DATABASE,,
ASV_1141,No match,COI SPECIES DATABASE,,
ASV_1142,No match,COI SPECIES DATABASE,,
ASV_1143,No match,COI SPECIES DATABASE,,
ASV_1144,No match,COI SPECIES DATABASE,,
ASV_1145,No match,COI SPECIES DATABASE,,
ASV_1146,No match,COI SPECIES DATABASE,,
ASV_1147,No match,COI SPECIES DATABASE,,
ASV_1148,No match,COI SPECIES DATABASE,,
ASV_1149,No match,COI SPECIES DATABASE,,
ASV_1150,No match,COI SPECIES DATABASE,,
ASV_1151,No match,COI SPECIES DATABASE,,
ASV_1152,No match,COI SPECIES DATABASE,,
ASV_1153,No match,COI SPECIES DATABASE,,
ASV_1154,No match,COI SPECIES DATABASE,,
ASV_1155,No match,COI SPECIES DATABASE,,
ASV_1156,No match,COI SPECIES DATABASE,,
ASV_1157,No match,COI SPECIES DATABASE,,
ASV_1158,No match,COI SPECIES DATABASE,,
ASV_1159,No match,COI SPECIES DATABASE,,
ASV_1160,No match,COI SPECIES DATABASE,,
ASV_1161,No match,COI SPECIES DATABASE,,
ASV_1162,No match,COI SPECIES DATABASE,,
ASV_1163,No match,COI SPECIES DATABASE,,
ASV_1164,No match,COI SPECIES DATABASE,,
ASV_1165,No match,COI SPECIES DATABASE,,
ASV_1166,No match,COI SPECIES DATABASE,,
ASV_1167,No match,COI SPECIES DATABASE,,
ASV_1168,No match,COI SPECIES DATABASE,,
ASV_1169,No match,COI SPECIES DATABASE,,
ASV_1170,No match,COI SPECIES DATABASE,,
ASV_1171,No match,COI SPECIES DATABASE,,
ASV_1172,No match,COI SPECIES DATABASE,,
ASV_1173,No match,COI SPECIES DATABASE,,
ASV_1174,No match,COI SPECIES DATABASE,,
ASV_1175,No match,COI SPECIES DATABASE,,
ASV_1176,No match,COI SPECIES DATABASE,,
ASV_1177,No match,COI SPECIES DATABASE,,
ASV_1178,Pantala flavescens,COI SPECIES DATABASE,100,99.35
ASV_1179,No match,COI SPECIES DATABASE,,
ASV_1180,Beauveria bassiana,COI SPECIES DATABASE,100,86.52
ASV_1181,No match,COI SPECIES DATABASE,,
ASV_1182,No match,COI SPECIES DATABASE,,
ASV_1183,No match,COI SPECIES DATABASE,,
ASV_1184,No match,COI SPECIES DATABASE,,
ASV_1185,No match,COI SPECIES DATABASE,,
ASV_1186,No match,COI SPECIES DATABASE,,
ASV_1187,No match,COI SPECIES DATABASE,,
ASV_1188,No match,COI SPECIES DATABASE,,
ASV_1189,No match,COI SPECIES DATABASE,,
ASV_1190,No match,COI SPECIES DATABASE,,
ASV_1191,No match,COI SPECIES DATABASE,,
ASV_1192,No match,COI SPECIES DATABASE,,
ASV_1193,No match,COI SPECIES DATABASE,,
ASV_1194,Heteropoda venatoria,COI SPECIES DATABASE,100,90.8
ASV_1195,Mus musculus,COI SPECIES DATABASE,98.92,98.38
ASV_1196,No match,COI SPECIES DATABASE,,
ASV_1197,No match,COI SPECIES DATABASE,,
ASV_1198,No match,COI SPECIES DATABASE,,
ASV_1199,No match,COI SPECIES DATABASE,,
ASV_1200,No match,COI SPECIES DATABASE,,
