Query ID,Best ID,Search DB,,
ASV_801,No match,COI SPECIES DATABASE,,
ASV_802,No match,COI SPECIES DATABASE,,
ASV_803,Pantala flavescens,COI SPECIES DATABASE,99.68,98.71
ASV_804,No match,COI SPECIES DATABASE,,
ASV_805,No match,COI SPECIES DATABASE,,
ASV_806,No match,COI SPECIES DATABASE,,
ASV_807,No match,COI SPECIES DATABASE,,
ASV_808,Pycnoscelus surinamensis,COI SPECIES DATABASE,99.05,83.82
ASV_809,Heteropoda venatoria,COI SPECIES DATABASE,99.35,89.97
ASV_810,No match,COI SPECIES DATABASE,,
ASV_811,No match,COI SPECIES DATABASE,,
ASV_812,No match,COI SPECIES DATABASE,,
ASV_813,No match,COI SPECIES DATABASE,,
ASV_814,No match,COI SPECIES DATABASE,,
ASV_815,No match,COI SPECIES DATABASE,,
ASV_816,No match,COI SPECIES DATABASE,,
ASV_817,Mus musculus,COI SPECIES DATABASE,99.64,99.02
ASV_818,Mus musculus,COI SPECIES DATABASE,100,99.34
ASV_819,Scytodes longipes,COI SPECIES DATABASE,98.06,84.47
ASV_820,No match,COI SPECIES DATABASE,,
ASV_821,No match,COI SPECIES DATABASE,,
ASV_822,Heteropoda venatoria,COI SPECIES DATABASE,100,90.29
ASV_823,No match,COI SPECIES DATABASE,,
ASV_824,No match,COI SPECIES DATABASE,,
ASV_825,No match,COI SPECIES DATABASE,,
ASV_826,Phisis holdhausi,COI SPECIES DATABASE,97.09,86.41
ASV_827,No match,COI SPECIES DATABASE,,
ASV_828,No match,COI SPECIES DATABASE,,
ASV_829,No match,COI SPECIES DATABASE,,
ASV_830,No match,COI SPECIES DATABASE,,
ASV_831,No match,COI SPECIES DATABASE,,
ASV_832,No match,COI SPECIES DATABASE,,
ASV_833,No match,COI SPECIES DATABASE,,
ASV_834,No match,COI SPECIES DATABASE,,
ASV_835,No match,COI SPECIES DATABASE,,
ASV_836,No match,COI SPECIES DATABASE,,
ASV_837,No match,COI SPECIES DATABASE,,
ASV_838,No match,COI SPECIES DATABASE,,
ASV_839,Sula sula,COI SPECIES DATABASE,100,88.35
ASV_840,No match,COI SPECIES DATABASE,,
ASV_841,No match,COI SPECIES DATABASE,,
ASV_842,No match,COI SPECIES DATABASE,,
ASV_843,No match,COI SPECIES DATABASE,,
ASV_844,Heteropoda venatoria,COI SPECIES DATABASE,100,90.42
ASV_845,No match,COI SPECIES DATABASE,,
ASV_846,No match,COI SPECIES DATABASE,,
ASV_847,No match,COI SPECIES DATABASE,,
ASV_848,No match,COI SPECIES DATABASE,,
ASV_849,No match,COI SPECIES DATABASE,,
ASV_850,Pheidole megacephala,COI SPECIES DATABASE,100,100
ASV_851,Mus musculus,COI SPECIES DATABASE,99.64,99.03
ASV_852,No match,COI SPECIES DATABASE,,
ASV_853,No match,COI SPECIES DATABASE,,
ASV_854,No match,COI SPECIES DATABASE,,
ASV_855,Scholastes lonchifer,COI SPECIES DATABASE,99.35,87.58
ASV_856,No match,COI SPECIES DATABASE,,
ASV_857,No match,COI SPECIES DATABASE,,
ASV_858,No match,COI SPECIES DATABASE,,
ASV_859,No match,COI SPECIES DATABASE,,
ASV_860,No match,COI SPECIES DATABASE,,
ASV_861,No match,COI SPECIES DATABASE,,
ASV_862,No match,COI SPECIES DATABASE,,
ASV_863,No match,COI SPECIES DATABASE,,
ASV_864,No match,COI SPECIES DATABASE,,
ASV_865,No match,COI SPECIES DATABASE,,
ASV_866,No match,COI SPECIES DATABASE,,
ASV_867,No match,COI SPECIES DATABASE,,
ASV_868,No match,COI SPECIES DATABASE,,
ASV_869,No match,COI SPECIES DATABASE,,
ASV_870,No match,COI SPECIES DATABASE,,
ASV_871,No match,COI SPECIES DATABASE,,
ASV_872,Ceresium unicolor,COI SPECIES DATABASE,100,83.33
ASV_873,No match,COI SPECIES DATABASE,,
ASV_874,No match,COI SPECIES DATABASE,,
ASV_875,No match,COI SPECIES DATABASE,,
ASV_876,No match,COI SPECIES DATABASE,,
ASV_877,No match,COI SPECIES DATABASE,,
ASV_878,No match,COI SPECIES DATABASE,,
ASV_879,No match,COI SPECIES DATABASE,,
ASV_880,No match,COI SPECIES DATABASE,,
ASV_881,No match,COI SPECIES DATABASE,,
ASV_882,Liposcelis bostrychophila,COI SPECIES DATABASE,100,79
ASV_883,No match,COI SPECIES DATABASE,,
ASV_884,No match,COI SPECIES DATABASE,,
ASV_885,No match,COI SPECIES DATABASE,,
ASV_886,No match,COI SPECIES DATABASE,,
ASV_887,No match,COI SPECIES DATABASE,,
ASV_888,COC007,COI SPECIES DATABASE,97.09,89.64
ASV_889,No match,COI SPECIES DATABASE,,
ASV_890,No match,COI SPECIES DATABASE,,
ASV_891,No match,COI SPECIES DATABASE,,
ASV_892,No match,COI SPECIES DATABASE,,
ASV_893,Mus musculus,COI SPECIES DATABASE,99.28,98.71
ASV_894,No match,COI SPECIES DATABASE,,
ASV_895,No match,COI SPECIES DATABASE,,
ASV_896,No match,COI SPECIES DATABASE,,
ASV_897,No match,COI SPECIES DATABASE,,
ASV_898,No match,COI SPECIES DATABASE,,
ASV_899,No match,COI SPECIES DATABASE,,
ASV_900,No match,COI SPECIES DATABASE,,
